blur_size,noise_level,HOG,PCA,accuracy,f1,precision,recall,f1_immune,precision_immune,recall_immune,f1_other,precision_other,recall_other,f1_stromal,precision_stromal,recall_stromal,f1_tumour,precision_tumour,recall_tumour,confidence_overall,confidence_immune_avg,confidence_immune_std,confidence_other_avg,confidence_other_std,confidence_stromal_avg,confidence_stromal_std,confidence_tumour_avg,confidence_tumour_std,count_pred_immune,count_pred_other,count_pred_stromal,count_pred_tumour,confusion_matrix
5,10,True,False,0.24975,0.09997998398718975,0.0625,0.24975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399919935948759,0.25,0.999,0.5657300000000001,,,,,0.435,0.02692582403567252,0.5658608608608608,0.047680269165844544,0,0,4,3996,"[[0, 0, 2, 998], [0, 0, 1, 999], [0, 0, 0, 1000], [0, 0, 1, 999]]"
5,20,False,False,0.40325,0.3712790459146759,0.420754996139688,0.40325,0.39818491208167894,0.4600262123197903,0.351,0.3491928632115548,0.30354505169867063,0.411,0.17828200972447325,0.4700854700854701,0.11,0.5594563986409966,0.4493632504548211,0.741,0.366985,0.3307601572739187,0.03707452571669828,0.3445494830132939,0.04124516161264921,0.33816239316239316,0.03628648055675626,0.4062583383869012,0.07995076542829059,763,1354,234,1649,"[[351, 217, 40, 392], [182, 411, 78, 329], [162, 541, 110, 187], [68, 185, 6, 741]]"
5,20,False,True,0.51475,0.49693228137273987,0.5192896926059906,0.51475,0.562206572769953,0.6803977272727273,0.479,0.28696194635059263,0.3814262023217247,0.23,0.5293822199899548,0.5317860746720484,0.527,0.609178386380459,0.4835487661574618,0.823,0.453385,0.46471590909090915,0.0944838188243262,0.3695522388059701,0.051284966302217544,0.5319878910191727,0.1563160136383031,0.43263219741480613,0.07511373184616525,704,603,991,1702,"[[479, 114, 119, 288], [99, 230, 302, 369], [81, 170, 527, 222], [45, 89, 43, 823]]"
5,20,True,False,0.25,0.1,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.5981275,,,,,,,0.5981275,0.041153599402117914,0,0,0,4000,"[[0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000]]"
5,30,False,False,0.35225,0.3155427103988028,0.4007799997692345,0.35224999999999995,0.43072,0.31670588235294117,0.673,0.3017578125,0.2948473282442748,0.309,0.09197475202885483,0.46788990825688076,0.051,0.43771827706635624,0.5236768802228412,0.376,0.3384275,0.3390305882352941,0.03758599871832567,0.33554389312977095,0.034016862411971376,0.3145871559633029,0.024514818963071894,0.34447075208913647,0.037273903096947086,2125,1048,109,718,"[[673, 155, 19, 153], [542, 309, 29, 120], [516, 364, 51, 69], [394, 220, 10, 376]]"
5,30,False,True,0.5195,0.49732928368114604,0.517235156228892,0.5195000000000001,0.5676126878130217,0.6398996235884568,0.51,0.2751322751322751,0.40625,0.208,0.5304479114242576,0.5339412360688957,0.527,0.6161242603550295,0.48884976525821594,0.833,0.455135,0.4681555834378921,0.09505719540656422,0.36705078125,0.050320198939040856,0.5271732522796353,0.15066826276330947,0.43378521126760566,0.076132626846151,797,512,987,1704,"[[510, 92, 127, 271], [128, 208, 295, 369], [102, 140, 527, 231], [57, 72, 38, 833]]"
5,30,True,False,0.25,0.1,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.6036375,,,,,,,0.6036375,0.03977239738499554,0,0,0,4000,"[[0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000]]"
7,0,False,False,0.4185,0.3491977907451046,0.4900465771751067,0.4185,0.07379375591296121,0.6842105263157895,0.039,0.2684729064039409,0.34935897435897434,0.218,0.5082228116710875,0.5412429378531074,0.479,0.5463016889924287,0.3853738701725555,0.938,0.61416,0.3728070175438597,0.12065252974227361,0.3849679487179487,0.06177138577788625,0.5987457627118645,0.18672106087006057,0.6841741988496302,0.19999814105513214,57,624,885,2434,"[[39, 181, 139, 641], [9, 218, 248, 525], [8, 183, 479, 330], [1, 42, 19, 938]]"
7,0,False,True,0.5085,0.48605730354256,0.5229030457575421,0.5085,0.5345268542199488,0.7411347517730497,0.418,0.2592352559948153,0.3683241252302026,0.2,0.5421245421245421,0.5,0.592,0.6083425618309339,0.4821533060269163,0.824,0.47009500000000004,0.45746453900709216,0.09476804727898097,0.37500920810313076,0.05399295626183322,0.549543918918919,0.1617523176350736,0.4494324166179052,0.0819458692021597,564,543,1184,1709,"[[418, 114, 159, 309], [68, 200, 371, 361], [51, 142, 592, 215], [27, 87, 62, 824]]"
7,0,True,False,0.27925,0.18719046316016436,0.2338481612172955,0.27925,0.4122948925352438,0.2681094078749624,0.892,0.13735849056603774,0.28,0.091,0.19910846953937592,0.3872832369942196,0.134,0.0,0.0,0.0,0.3550725,0.36097685602645024,0.04241409648899843,0.32369230769230767,0.02728590680294814,0.328150289017341,0.026139697236057833,0.29000000000000004,0.009999999999999981,3327,325,346,2,"[[892, 66, 42, 0], [797, 91, 110, 2], [761, 105, 134, 0], [877, 63, 60, 0]]"
7,1,False,False,0.4165,0.34806917391878134,0.5342828906496145,0.4165,0.08736942070275404,0.8679245283018868,0.046,0.26119402985074625,0.34539473684210525,0.21,0.5010775862068966,0.5432242990654206,0.465,0.5426356589147286,0.3805879983890455,0.945,0.6157275,0.31735849056603777,0.029978038716179867,0.38299342105263157,0.060007564951881635,0.590876168224299,0.18210683829428753,0.6876520338300444,0.1985823816113591,53,608,856,2483,"[[46, 170, 129, 655], [3, 210, 245, 542], [3, 191, 465, 341], [1, 37, 17, 945]]"
7,1,False,True,0.509,0.4863063401574543,0.5224505272797118,0.509,0.5416666666666666,0.7345890410958904,0.429,0.25785340314136124,0.3731060606060606,0.197,0.5393572426641826,0.5047951176983435,0.579,0.6063480481576067,0.47731188971855254,0.831,0.470345,0.45926369863013705,0.09466219130694399,0.37564393939393936,0.05291110792694605,0.5508108108108107,0.16085307116164263,0.44977024698449164,0.08213166639843701,584,528,1147,1741,"[[429, 105, 154, 312], [72, 197, 357, 374], [53, 144, 579, 224], [30, 82, 57, 831]]"
7,1,True,False,0.3255,0.26754922998837133,0.3037558515843175,0.3255,0.4394849785407725,0.30781563126252504,0.768,0.25266704098820886,0.2880921895006402,0.225,0.35915915915915914,0.4496240601503759,0.299,0.018885741265344664,0.1694915254237288,0.01,0.33673499999999995,0.3456232464929859,0.042416986481428574,0.31850192061459665,0.029016028223698382,0.3287218045112782,0.039126045280607265,0.292542372881356,0.018466021966054024,2495,781,665,59,"[[768, 145, 78, 9], [561, 225, 194, 20], [430, 251, 299, 20], [736, 160, 94, 10]]"
7,3,False,False,0.417,0.3503323141417205,0.5140765874349632,0.417,0.0903954802259887,0.7741935483870968,0.048,0.2674922600619195,0.35121951219512193,0.216,0.5029940119760479,0.5519713261648745,0.462,0.540447504302926,0.37892196299275943,0.942,0.6041775,0.3251612903225806,0.03536637438365353,0.38162601626016257,0.05906278846863558,0.5683154121863799,0.1747663561693868,0.678266291230893,0.19727633313483592,62,615,837,2486,"[[48, 170, 130, 652], [7, 216, 234, 543], [7, 182, 462, 349], [0, 47, 11, 942]]"
7,3,False,True,0.509,0.4870833667847393,0.5231056322281454,0.509,0.5416666666666666,0.7345890410958904,0.429,0.26120857699805067,0.37291280148423006,0.201,0.5419596812001876,0.5101500441306267,0.578,0.6034985422740525,0.47477064220183485,0.828,0.47013499999999997,0.4604965753424657,0.0940576549464484,0.3746196660482375,0.0524359673388454,0.5523830538393646,0.16026336927936677,0.4494495412844037,0.08234267582036346,584,539,1133,1744,"[[429, 106, 151, 314], [72, 201, 348, 379], [53, 146, 578, 223], [30, 86, 56, 828]]"
7,3,True,False,0.25025,0.15105097554254177,0.3762630168006323,0.25025,0.03529411764705882,0.9,0.018,0.037102473498233215,0.1590909090909091,0.021,0.13152804642166344,0.1851179673321234,0.102,0.40027926460321156,0.2608431907794965,0.86,0.406175,0.2865,0.014924811556599292,0.3147727272727273,0.02505950219253649,0.35629764065335756,0.04220869391468294,0.41889596602972395,0.058025810088629295,20,132,551,3297,"[[18, 81, 187, 714], [0, 21, 136, 843], [2, 16, 102, 880], [0, 14, 126, 860]]"
7,5,False,False,0.416,0.3508164286557922,0.5040155999598386,0.41600000000000004,0.08294062205466542,0.7213114754098361,0.044,0.28125,0.35240963855421686,0.234,0.5008347245409015,0.5646173149309912,0.45,0.5382403680276021,0.37772397094430993,0.936,0.5835525,0.3245901639344262,0.03185900137834807,0.377605421686747,0.05659639155344069,0.5348682559598494,0.15185309204774677,0.660770782889427,0.19507146494168756,61,664,797,2478,"[[44, 188, 115, 653], [8, 234, 219, 539], [8, 192, 450, 350], [1, 50, 13, 936]]"
7,5,False,True,0.509,0.4867447686832458,0.5216161791535217,0.509,0.5425867507886435,0.7350427350427351,0.43,0.2566429034348671,0.36464088397790057,0.198,0.5405152224824356,0.5083700440528635,0.577,0.6072341980270369,0.4784110535405872,0.831,0.46987750000000006,0.46066666666666667,0.09388518174039687,0.3742725598526704,0.05309374698543699,0.5511894273127752,0.1608602816004881,0.4497351755900979,0.0823471112802108,585,543,1135,1737,"[[430, 114, 148, 308], [72, 198, 356, 374], [53, 146, 577, 224], [30, 85, 54, 831]]"
7,5,True,False,0.25025,0.10650255901000687,0.12096023688663282,0.25025,0.0,0.0,0.0,0.0,0.0,0.0,0.026415094339622643,0.23333333333333334,0.014,0.39959514170040483,0.25050761421319795,0.987,0.5131075,,,,,0.41466666666666663,0.028952067667477953,0.5146065989847716,0.05389331967592996,0,0,60,3940,"[[0, 0, 25, 975], [0, 0, 8, 992], [0, 0, 14, 986], [0, 0, 13, 987]]"
7,10,False,False,0.41525,0.36007357643982585,0.4976515072943432,0.41525,0.13176895306859207,0.6759259259259259,0.073,0.3296,0.35314285714285715,0.309,0.4329382407985028,0.5754560530679934,0.347,0.5459871118922085,0.3860811930405965,0.932,0.5053325,0.3207407407407408,0.03293381982613301,0.37067428571428573,0.054691886798981924,0.4179436152570481,0.0673528133355258,0.5842294946147473,0.17392934035106283,108,875,603,2414,"[[73, 197, 92, 638], [14, 309, 158, 519], [19, 309, 347, 325], [2, 60, 6, 932]]"
7,10,False,True,0.50975,0.4875574609518061,0.5237241186389672,0.5097499999999999,0.5406091370558376,0.7395833333333334,0.426,0.26002587322121606,0.36813186813186816,0.201,0.5411214953271029,0.5078947368421053,0.579,0.6084733382030679,0.47928653624856155,0.833,0.46962,0.46385416666666657,0.09257170409636822,0.3739194139194139,0.05219385628681544,0.549078947368421,0.16061049345985548,0.44947640966628305,0.08232322670567394,576,546,1140,1738,"[[426, 112, 149, 313], [71, 201, 358, 370], [50, 149, 579, 222], [29, 84, 54, 833]]"
