test_set,blur_size,noise_level,accuracy,f1,precision_overall,recall_overall,precision_immune,precision_other,precision_stromal,precision_tumour,recall_immune,recall_other,recall_stromal,recall_tumour,f1_immune,f1_other,f1_stromal,f1_tumour,confidence_overall,confidence_immune_avg,confidence_other_avg,confidence_stromal_avg,confidence_tumour_avg,confidence_immune_std,confidence_other_std,confidence_stromal_std,confidence_tumour_std,count_pred_immune,count_pred_other,count_pred_stromal,count_pred_tumour,confusion_matrix
2,9,1,0.29675,0.18396183332592414,0.15924458487849752,0.29675,0.3530201342281879,0.0,0.28395820528580207,0.0,0.263,0.0,0.924,0.0,0.301432664756447,0.0,0.43441466854724964,0.0,0.6465755,0.58901846,0.46896988,0.6598077,nan,0.083667204,0.0,0.09908487,nan,745,1,3254,0,"[[263, 0, 737, 0], [127, 0, 873, 0], [75, 1, 924, 0], [280, 0, 720, 0]]"
2,19,1,0.282,0.16738551415340513,0.23978158052446588,0.282,0.35514018691588783,0.3333333333333333,0.2706528018486424,0.0,0.19,0.001,0.937,0.0,0.247557003257329,0.0019940179461615153,0.41999103541013,0.0,0.6467806,0.5836419,0.46451512,0.65669566,nan,0.08381526,0.035649158,0.093442485,nan,535,3,3462,0,"[[190, 0, 810, 0], [67, 1, 932, 0], [61, 2, 937, 0], [217, 0, 783, 0]]"
2,0,3,0.2515,0.1031364468864469,0.250125250501002,0.2515,0.75,0.0,0.250501002004008,0.0,0.006,0.0,1.0,0.0,0.011904761904761904,0.0,0.40064102564102566,0.0,0.786342,0.5232567,nan,0.7868693,nan,0.023792999,nan,0.07718547,nan,8,0,3992,0,"[[6, 0, 994, 0], [1, 0, 999, 0], [0, 0, 1000, 0], [1, 0, 999, 0]]"
2,1,3,0.25175,0.10410908440919737,0.21648723736759856,0.25175,0.6153846153846154,0.0,0.2505643340857788,0.0,0.008,0.0,0.999,0.0,0.01579466929911155,0.0,0.40064166833767795,0.0,0.786359,0.5404918,nan,0.7871607,nan,0.030028693,nan,0.07711413,nan,13,0,3987,0,"[[8, 0, 992, 0], [2, 0, 998, 0], [1, 0, 999, 0], [2, 0, 998, 0]]"
2,3,3,0.25275,0.1065594893569066,0.23372532688163514,0.25275,0.6842105263157895,0.0,0.25069078121075106,0.0,0.013,0.0,0.998,0.0,0.02551521099116781,0.0,0.40072274643645855,0.0,0.78591025,0.5239819,nan,0.78716034,nan,0.01627564,nan,0.07548809,nan,19,0,3981,0,"[[13, 0, 987, 0], [2, 0, 998, 0], [2, 0, 998, 0], [2, 0, 998, 0]]"
2,5,3,0.25125,0.10313908529681924,0.16979965593864238,0.25125,0.42857142857142855,0.0,0.25062719518314097,0.0,0.006,0.0,0.999,0.0,0.011834319526627219,0.0,0.4007220216606498,0.0,0.7852564,0.5409733,nan,0.7861144,nan,0.025243003,nan,0.0759108,nan,14,0,3986,0,"[[6, 0, 994, 0], [4, 0, 996, 0], [1, 0, 999, 0], [3, 0, 997, 0]]"
2,7,3,0.2495,0.10027783182721475,0.12487487487487488,0.2495,0.25,0.0,0.2494994994994995,0.0,0.001,0.0,0.997,0.0,0.00199203187250996,0.0,0.39911929543634905,0.0,0.7887015,0.5215636,nan,0.78896886,nan,0.020537533,nan,0.07546506,nan,4,0,3996,0,"[[1, 0, 999, 0], [0, 0, 1000, 0], [3, 0, 997, 0], [0, 0, 1000, 0]]"
2,9,3,0.25025,0.10095698495867211,0.229151029939121,0.25025,0.6666666666666666,0.0,0.24993745308981735,0.0,0.002,0.0,0.999,0.0,0.003988035892323031,0.0,0.3998399039423654,0.0,0.78759354,0.55019945,nan,0.78777176,nan,0.01321104,nan,0.074697696,nan,3,0,3997,0,"[[2, 0, 998, 0], [0, 0, 1000, 0], [1, 0, 999, 0], [0, 0, 1000, 0]]"
2,19,3,0.251,0.10207209592375095,0.31256256256256254,0.251,1.0,0.0,0.2502502502502503,0.0,0.004,0.0,1.0,0.0,0.00796812749003984,0.0,0.400320256204964,0.0,0.7983478,0.52274525,nan,0.7986237,nan,0.015011256,nan,0.068876855,nan,4,0,3996,0,"[[4, 0, 996, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]"
2,0,5,0.25,0.10004001600640255,0.06253126563281641,0.25,0.0,0.0,0.25012506253126565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4001600640256102,0.0,0.8176667,0.56604385,nan,0.81779253,nan,0.03884086,nan,0.07211729,nan,2,0,3998,0,"[[0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [2, 0, 998, 0]]"
2,1,5,0.25075,0.10157408795562346,0.25006256256256254,0.25075,0.75,0.0,0.2502502502502503,0.0,0.003,0.0,1.0,0.0,0.00597609561752988,0.0,0.400320256204964,0.0,0.8203445,0.5330542,nan,0.82063204,nan,0.03359721,nan,0.06964697,nan,4,0,3996,0,"[[3, 0, 997, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [1, 0, 999, 0]]"
2,3,5,0.2505,0.101511077706767,0.18753129694541815,0.2505,0.5,0.0,0.25012518778167253,0.0,0.003,0.0,0.999,0.0,0.005964214711729622,0.0,0.4000800961153384,0.0,0.817564,0.5342803,nan,0.8179895,nan,0.022869974,nan,0.07043699,nan,6,0,3994,0,"[[3, 0, 997, 0], [2, 0, 998, 0], [1, 0, 999, 0], [0, 0, 1000, 0]]"
2,5,5,0.25025,0.10097599992344473,0.1875,0.25025,0.5,0.0,0.25,0.0,0.002,0.0,0.999,0.0,0.00398406374501992,0.0,0.399919935948759,0.0,0.81992894,0.52992904,nan,0.8202193,nan,0.01852052,nan,0.0687647,nan,4,0,3996,0,"[[2, 0, 998, 0], [0, 0, 1000, 0], [1, 0, 999, 0], [1, 0, 999, 0]]"
2,7,5,0.25,0.10006003602161297,0.06254691018263697,0.25,0.0,0.0,0.2501876407305479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40024014408645187,0.0,0.8196763,0.50836635,nan,0.8199099,nan,0.0039926446,nan,0.07041272,nan,3,0,3997,0,"[[0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [3, 0, 997, 0]]"
2,9,5,0.251,0.10209014985134388,0.2625782227784731,0.251,0.8,0.0,0.2503128911138924,0.0,0.004,0.0,1.0,0.0,0.007960199004975124,0.0,0.4004004004004004,0.0,0.81897473,0.5254401,nan,0.81934214,nan,0.03493389,nan,0.06861811,nan,5,0,3995,0,"[[4, 0, 996, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [1, 0, 999, 0]]"
2,19,5,0.25,0.10002000400080016,0.06251562890722681,0.25,0.0,0.0,0.25006251562890724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40008001600320064,0.0,0.8228618,0.54245615,nan,0.822932,nan,0.0,nan,0.068802,nan,1,0,3999,0,"[[0, 0, 1000, 0], [1, 0, 999, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]"
2,0,10,0.25075,0.13163384831748837,0.12045897170472016,0.25075,0.228643216080402,0.0,0.2531926707384786,0.0,0.091,0.0,0.912,0.0,0.1301859799713877,0.0,0.3963494132985658,0.0,0.7343707,0.5926243,nan,0.7500329,nan,0.07806224,nan,0.116508886,nan,398,0,3602,0,"[[91, 0, 909, 0], [110, 0, 890, 0], [88, 0, 912, 0], [109, 0, 891, 0]]"
2,1,10,0.24875,0.1312398538961039,0.11976369055417267,0.24875,0.22794117647058823,0.0,0.25111358574610243,0.0,0.093,0.0,0.902,0.0,0.13210227272727273,0.0,0.39285714285714285,0.0,0.7357289,0.5976128,nan,0.751417,nan,0.08218475,nan,0.11460968,nan,408,0,3592,0,"[[93, 0, 907, 0], [97, 0, 903, 0], [98, 0, 902, 0], [120, 0, 880, 0]]"
2,3,10,0.2495,0.12860055247485233,0.11452459409763978,0.2495,0.20351758793969849,0.0,0.25458078845086063,0.0,0.081,0.0,0.917,0.0,0.11587982832618025,0.0,0.39852238157322906,0.0,0.73401487,0.5908708,nan,0.7498315,nan,0.073241025,nan,0.11705285,nan,398,0,3602,0,"[[81, 0, 919, 0], [119, 0, 881, 0], [83, 0, 917, 0], [115, 0, 885, 0]]"
2,5,10,0.25525,0.1393409695314989,0.13044392832967464,0.25525,0.2680652680652681,0.0,0.2537104452534304,0.0,0.115,0.0,0.906,0.0,0.1609517144856543,0.0,0.39641216364034126,0.0,0.7320248,0.59247977,nan,0.748789,nan,0.074362025,nan,0.11723238,nan,429,0,3571,0,"[[115, 0, 885, 0], [118, 0, 882, 0], [94, 0, 906, 0], [102, 0, 898, 0]]"
2,7,10,0.25125,0.1313542986732844,0.11960348603983106,0.25125,0.22418136020151133,0.0,0.25423258395781295,0.0,0.089,0.0,0.916,0.0,0.12741589119541877,0.0,0.3980013034977189,0.0,0.7332859,0.59152716,nan,0.7489057,nan,0.07496117,nan,0.11578394,nan,397,0,3603,0,"[[89, 0, 911, 0], [106, 0, 894, 0], [84, 0, 916, 0], [118, 0, 882, 0]]"
2,9,10,0.2545,0.1371860487370065,0.12882586798427745,0.2545,0.2616136919315403,0.0,0.25368978000556947,0.0,0.107,0.0,0.911,0.0,0.15188076650106458,0.0,0.39686342844696143,0.0,0.7328924,0.59112644,nan,0.74903893,nan,0.075437844,nan,0.11588171,nan,409,0,3591,0,"[[107, 0, 893, 0], [99, 0, 901, 0], [89, 0, 911, 0], [114, 0, 886, 0]]"
2,19,10,0.2515,0.13499823381279935,0.12185875250873118,0.2515,0.23370786516853934,0.0,0.25372714486638537,0.0,0.104,0.0,0.902,0.0,0.1439446366782007,0.0,0.3960482985729967,0.0,0.72678345,0.5927529,nan,0.74356085,nan,0.0750078,nan,0.11642715,nan,445,0,3555,0,"[[104, 0, 896, 0], [123, 0, 877, 0], [98, 0, 902, 0], [120, 0, 880, 0]]"
2,0,20,0.25025,0.16298430847918638,0.12445831365552465,0.25025,0.2443502824858757,0.0,0.2534829721362229,0.0,0.346,0.0,0.655,0.0,0.28642384105960267,0.0,0.36551339285714285,0.0,0.74582,0.7142541,nan,0.76311773,nan,0.13160858,nan,0.13833715,nan,1416,0,2584,0,"[[346, 0, 654, 0], [341, 0, 659, 0], [345, 0, 655, 0], [384, 0, 616, 0]]"
2,1,20,0.2575,0.16835653028497632,0.12859605421867706,0.2575,0.25610607117934403,0.0,0.2582781456953642,0.0,0.367,0.0,0.663,0.0,0.301685162351007,0.0,0.37174095878889823,0.0,0.74421805,0.70822966,nan,0.7643082,nan,0.13239026,nan,0.13915205,nan,1433,0,2567,0,"[[367, 0, 633, 0], [360, 0, 640, 0], [337, 0, 663, 0], [369, 0, 631, 0]]"
2,3,20,0.25875,0.16945745089258635,0.13005911046746257,0.25875,0.2646638054363376,0.0,0.2555726364335127,0.0,0.37,0.0,0.665,0.0,0.3085904920767306,0.0,0.36923931149361466,0.0,0.74824464,0.7154888,nan,0.7658437,nan,0.13222295,nan,0.13659301,nan,1398,0,2602,0,"[[370, 0, 630, 0], [338, 0, 662, 0], [335, 0, 665, 0], [355, 0, 645, 0]]"
2,5,20,0.25525,0.16745371374489815,0.12760815335973985,0.25525,0.25508819538670285,0.0,0.25534441805225655,0.0,0.376,0.0,0.645,0.0,0.3039611964430073,0.0,0.36585365853658536,0.0,0.74564904,0.7126912,nan,0.76488096,nan,0.13460268,nan,0.13604002,nan,1474,0,2526,0,"[[376, 0, 624, 0], [391, 0, 609, 0], [355, 0, 645, 0], [352, 0, 648, 0]]"
2,7,20,0.2535,0.1648085321632984,0.12601177822085485,0.2535,0.24713467048710602,0.0,0.2569124423963134,0.0,0.345,0.0,0.669,0.0,0.2879799666110184,0.0,0.3712541620421754,0.0,0.7473118,0.7076102,nan,0.7685957,nan,0.13159968,nan,0.13862461,nan,1396,0,2604,0,"[[345, 0, 655, 0], [359, 0, 641, 0], [331, 0, 669, 0], [361, 0, 639, 0]]"
2,9,20,0.24825,0.16143872461932438,0.12280891411875376,0.24825,0.23614958448753462,0.0,0.25508607198748046,0.0,0.341,0.0,0.652,0.0,0.279050736497545,0.0,0.36670416197975253,0.0,0.745504,0.71138024,nan,0.7647822,nan,0.13478233,nan,0.13937049,nan,1444,0,2556,0,"[[341, 0, 659, 0], [365, 0, 635, 0], [348, 0, 652, 0], [390, 0, 610, 0]]"
2,19,20,0.2475,0.16165770979743696,0.1230692481932909,0.2475,0.2410958904109589,0.0,0.2511811023622047,0.0,0.352,0.0,0.638,0.0,0.2861788617886179,0.0,0.36045197740112994,0.0,0.74519956,0.70968705,nan,0.7656123,nan,0.13182667,nan,0.13918968,nan,1460,0,2540,0,"[[352, 0, 648, 0], [363, 0, 637, 0], [362, 0, 638, 0], [383, 0, 617, 0]]"
2,0,30,0.2505,0.16692573083462867,0.1252839225384104,0.2505,0.2492877492877493,0.0,0.2518479408658923,0.0,0.525,0.0,0.477,0.0,0.3380553766902769,0.0,0.32964754664823775,0.0,0.78373265,0.78655595,nan,0.78059334,nan,0.15020943,nan,0.14922684,nan,2106,0,1894,0,"[[525, 0, 475, 0], [532, 0, 468, 0], [523, 0, 477, 0], [526, 0, 474, 0]]"
2,1,30,0.25975,0.17319948886327446,0.129976219751727,0.25975,0.254694270582571,0.0,0.26521060842433697,0.0,0.529,0.0,0.51,0.0,0.34384140396490087,0.0,0.34895655148819704,0.0,0.7919683,0.7908397,nan,0.79318726,nan,0.14726865,nan,0.14450794,nan,2077,0,1923,0,"[[529, 0, 471, 0], [515, 0, 485, 0], [490, 0, 510, 0], [543, 0, 457, 0]]"
2,3,30,0.251,0.1674291508703364,0.12579670139255117,0.251,0.24273664479850046,0.0,0.2604501607717042,0.0,0.518,0.0,0.486,0.0,0.3305679642629228,0.0,0.33914863921842286,0.0,0.7932156,0.8004163,nan,0.78498054,nan,0.14909151,nan,0.1483957,nan,2134,0,1866,0,"[[518, 0, 482, 0], [550, 0, 450, 0], [514, 0, 486, 0], [552, 0, 448, 0]]"
2,5,30,0.2575,0.17167429185729646,0.12876099280584535,0.2575,0.254590570719603,0.0,0.26045340050377835,0.0,0.513,0.0,0.517,0.0,0.3402985074626866,0.0,0.34639865996649916,0.0,0.79058015,0.79082465,nan,0.790332,nan,0.1479383,nan,0.14434174,nan,2015,0,1985,0,"[[513, 0, 487, 0], [508, 0, 492, 0], [483, 0, 517, 0], [511, 0, 489, 0]]"
2,7,30,0.24875,0.16582394787889523,0.12440303842649623,0.24875,0.24696749150897623,0.0,0.25064466219700876,0.0,0.509,0.0,0.486,0.0,0.33257105521071545,0.0,0.3307247363048656,0.0,0.78812736,0.79002476,nan,0.7861105,nan,0.14579643,nan,0.14535399,nan,2061,0,1939,0,"[[509, 0, 491, 0], [501, 0, 499, 0], [514, 0, 486, 0], [537, 0, 463, 0]]"
2,9,30,0.25,0.16664263552230357,0.12509477636788877,0.25,0.24667931688804554,0.0,0.2536997885835095,0.0,0.52,0.0,0.48,0.0,0.33462033462033464,0.0,0.33195020746887965,0.0,0.7903955,0.7920503,nan,0.78855187,nan,0.14719741,nan,0.1471545,nan,2108,0,1892,0,"[[520, 0, 480, 0], [518, 0, 482, 0], [520, 0, 480, 0], [550, 0, 450, 0]]"
2,19,30,0.25675,0.17095061891546628,0.12824318552555194,0.25675,0.26165556612749763,0.0,0.2513171759747102,0.0,0.55,0.0,0.477,0.0,0.3546099290780142,0.0,0.32919254658385094,0.0,0.78723586,0.790657,nan,0.78344715,nan,0.14918348,nan,0.14613308,nan,2102,0,1898,0,"[[550, 0, 450, 0], [522, 0, 478, 0], [523, 0, 477, 0], [507, 0, 493, 0]]"
3,0,0,0.71425,0.7111680115509129,0.7124769308410278,0.71425,0.6915219611848825,0.7411642411642412,0.682648401826484,0.7345731191885038,0.677,0.713,0.598,0.869,0.6841839312784235,0.7268093781855249,0.6375266524520256,0.7961520842876775,0.7229203,0.71995896,0.7022313,0.71138704,0.75073504,0.17860526,0.1694117,0.18089652,0.17662938,979,962,876,1183,"[[677, 83, 150, 90], [76, 713, 95, 116], [193, 101, 598, 108], [33, 65, 33, 869]]"
3,1,0,0.71425,0.7111680115509129,0.7124769308410278,0.71425,0.6915219611848825,0.7411642411642412,0.682648401826484,0.7345731191885038,0.677,0.713,0.598,0.869,0.6841839312784235,0.7268093781855249,0.6375266524520256,0.7961520842876775,0.7229203,0.71995896,0.7022313,0.71138704,0.75073504,0.17860526,0.1694117,0.18089652,0.17662938,979,962,876,1183,"[[677, 83, 150, 90], [76, 713, 95, 116], [193, 101, 598, 108], [33, 65, 33, 869]]"
3,3,0,0.552,0.5306936162224437,0.6939938403330876,0.552,0.39834205933682376,0.8040089086859689,0.8646616541353384,0.7089627391742196,0.913,0.361,0.23,0.704,0.554678007290401,0.49827467218771565,0.36334913112164297,0.706472654290015,0.69809437,0.7292866,0.60095924,0.57899314,0.70192313,0.17651017,0.14308995,0.10682716,0.16086027,2292,449,266,993,"[[913, 18, 20, 49], [477, 361, 13, 149], [630, 49, 230, 91], [272, 21, 3, 704]]"
3,5,0,0.40075,0.3380471901235362,0.6919861391153544,0.40075,0.3047739487828011,0.8152173913043478,0.9111111111111111,0.7368421052631579,0.964,0.15,0.041,0.448,0.46312755224597646,0.2533783783783784,0.0784688995215311,0.5572139303482587,0.7476682,0.7765874,0.5838321,0.54452515,0.6618386,0.1565747,0.11943126,0.103132114,0.14967962,3163,184,45,608,"[[964, 6, 3, 27], [768, 150, 1, 81], [894, 13, 41, 52], [537, 15, 0, 448]]"
3,7,0,0.30275,0.19950293012168288,0.6647960386881482,0.30275,0.2667389536459745,0.7837837837837838,0.9,0.7086614173228346,0.984,0.029,0.018,0.18,0.4197056941778631,0.055930568948891035,0.03529411764705882,0.28708133971291866,0.808883,0.82382905,0.5824999,0.54998124,0.64517546,0.13887306,0.10242194,0.103905015,0.12962615,3689,37,20,254,"[[984, 2, 2, 12], [942, 29, 0, 29], [947, 2, 18, 33], [816, 4, 0, 180]]"
3,9,0,0.2815,0.16285276158340317,0.6955270947529699,0.2815,0.26041117554032683,1.0,0.8823529411764706,0.639344262295082,0.988,0.006,0.015,0.117,0.4121818940342094,0.011928429423459244,0.029498525073746312,0.1978021978021978,0.83714986,0.8488977,0.5291858,0.54413146,0.6309097,0.12456352,0.084942214,0.08429241,0.12320012,3794,6,17,183,"[[988, 0, 2, 10], [976, 6, 0, 18], [947, 0, 15, 38], [883, 0, 0, 117]]"
3,19,0,0.25725,0.11717544640916416,0.3989130434782609,0.25725,0.2544757033248082,0.0,1.0,0.3411764705882353,0.995,0.0,0.005,0.029,0.40529531568228105,0.0,0.009950248756218905,0.053456221198156684,0.8358772,0.84227306,nan,0.5335446,0.55945,0.10919271,nan,0.043119792,0.06749082,3910,0,5,85,"[[995, 0, 0, 5], [986, 0, 0, 14], [958, 0, 5, 37], [971, 0, 0, 29]]"
3,0,1,0.29725,0.18457868782161233,0.158970922677063,0.29725,0.3513157894736842,0.0,0.2845679012345679,0.0,0.267,0.0,0.922,0.0,0.3034090909090909,0.0,0.4349056603773585,0.0,0.6512426,0.58524966,nan,0.6667224,nan,0.07716355,nan,0.10083465,nan,760,0,3240,0,"[[267, 0, 733, 0], [126, 0, 874, 0], [78, 0, 922, 0], [289, 0, 711, 0]]"
3,1,1,0.2925,0.1814870803837989,0.15487050916871217,0.2925,0.3380281690140845,0.0,0.2814538676607642,0.0,0.264,0.0,0.906,0.0,0.29646266142616506,0.0,0.42948566010903055,0.0,0.6504888,0.5808203,nan,0.66739184,nan,0.07805754,nan,0.10061627,nan,781,0,3219,0,"[[264, 0, 736, 0], [130, 0, 870, 0], [94, 0, 906, 0], [293, 0, 707, 0]]"
3,3,1,0.29375,0.18251684805268842,0.15572488323687686,0.29375,0.3405612244897959,0.0,0.28233830845771146,0.0,0.267,0.0,0.908,0.0,0.29932735426008966,0.0,0.4307400379506641,0.0,0.6499346,0.582574,nan,0.6663558,nan,0.08102579,nan,0.09896709,nan,784,0,3216,0,"[[267, 0, 733, 0], [132, 0, 868, 0], [92, 0, 908, 0], [293, 0, 707, 0]]"
3,5,1,0.299,0.1876907971174804,0.16283706121046174,0.299,0.36876640419947504,0.0,0.28258184064237185,0.0,0.281,0.0,0.915,0.0,0.318955732122588,0.0,0.43180745634733364,0.0,0.6477589,0.58762574,nan,0.66191,nan,0.079211354,nan,0.09914434,nan,762,0,3238,0,"[[281, 0, 719, 0], [117, 0, 883, 0], [85, 0, 915, 0], [279, 0, 721, 0]]"
3,7,1,0.298,0.1871124874144076,0.1625752717874044,0.298,0.3689064558629776,0.0,0.28139463128663994,0.0,0.28,0.0,0.912,0.0,0.3183627060830017,0.0,0.43008724357462863,0.0,0.64699084,0.58467436,nan,0.66158456,nan,0.078879535,nan,0.09884851,nan,759,0,3241,0,"[[280, 0, 720, 0], [113, 0, 887, 0], [88, 0, 912, 0], [278, 0, 722, 0]]"
3,9,1,0.2955,0.18512353665078415,0.161753929127974,0.2955,0.36792452830188677,0.0,0.2790911882100092,0.0,0.273,0.0,0.909,0.0,0.31343283582089554,0.0,0.427061310782241,0.0,0.64683867,0.5839437,0.4198963,0.6612369,nan,0.08083447,0.0,0.096941315,nan,742,1,3257,0,"[[273, 0, 727, 0], [109, 0, 891, 0], [90, 1, 909, 0], [270, 0, 730, 0]]"
3,19,1,0.288,0.17449362441610333,0.16808261962756343,0.288,0.4015151515151515,0.0,0.2708153269951023,0.0,0.212,0.0,0.94,0.0,0.2774869109947644,0.0,0.42048758666964886,0.0,0.64804274,0.5796906,0.50583917,0.6584812,nan,0.08406736,0.0,0.09308597,nan,528,1,3471,0,"[[212, 0, 788, 0], [56, 0, 944, 0], [59, 1, 940, 0], [201, 0, 799, 0]]"
3,0,3,0.25125,0.10262281792324547,0.24118099531322673,0.25125,0.7142857142857143,0.0,0.25043826696719257,0.0,0.005,0.0,1.0,0.0,0.009930486593843098,0.0,0.4005607850991388,0.0,0.7887842,0.5261256,nan,0.7892447,nan,0.03184611,nan,0.074034296,nan,7,0,3993,0,"[[5, 0, 995, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [2, 0, 998, 0]]"
3,1,3,0.25075,0.10200809559941114,0.22919796361208478,0.25075,0.6666666666666666,0.0,0.25012518778167253,0.0,0.004,0.0,0.999,0.0,0.007952286282306162,0.0,0.4000800961153384,0.0,0.78836745,0.535404,nan,0.78874743,nan,0.032573182,nan,0.07645923,nan,6,0,3994,0,"[[4, 0, 996, 0], [1, 0, 999, 0], [1, 0, 999, 0], [0, 0, 1000, 0]]"
3,3,3,0.25075,0.10199004975124379,0.2625156445556946,0.25075,0.8,0.0,0.2500625782227785,0.0,0.004,0.0,0.999,0.0,0.007960199004975124,0.0,0.4,0.0,0.78859675,0.5385572,nan,0.7889097,nan,0.028175162,nan,0.07482765,nan,5,0,3995,0,"[[4, 0, 996, 0], [0, 0, 1000, 0], [1, 0, 999, 0], [0, 0, 1000, 0]]"
3,5,3,0.2505,0.101511077706767,0.18753129694541815,0.2505,0.5,0.0,0.25012518778167253,0.0,0.003,0.0,0.999,0.0,0.005964214711729622,0.0,0.4000800961153384,0.0,0.7872971,0.5204466,nan,0.787698,nan,0.017575694,nan,0.07362516,nan,6,0,3994,0,"[[3, 0, 997, 0], [2, 0, 998, 0], [1, 0, 999, 0], [0, 0, 1000, 0]]"
3,7,3,0.25075,0.10157408795562346,0.25006256256256254,0.25075,0.75,0.0,0.2502502502502503,0.0,0.003,0.0,1.0,0.0,0.00597609561752988,0.0,0.400320256204964,0.0,0.7881028,0.51846737,nan,0.7883727,nan,0.014166941,nan,0.07477926,nan,4,0,3996,0,"[[3, 0, 997, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [1, 0, 999, 0]]"
3,9,3,0.2515,0.10311934225293763,0.2768952810275124,0.2515,0.8571428571428571,0.0,0.25043826696719257,0.0,0.006,0.0,1.0,0.0,0.011916583912611719,0.0,0.4005607850991388,0.0,0.7913294,0.5373074,nan,0.79177475,nan,0.026789157,nan,0.073871806,nan,7,0,3993,0,"[[6, 0, 994, 0], [1, 0, 999, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]"
3,19,3,0.25,0.10002000400080016,0.06251562890722681,0.25,0.0,0.0,0.25006251562890724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40008001600320064,0.0,0.8002554,0.52903646,nan,0.80032325,nan,0.0,nan,0.06827367,nan,1,0,3999,0,"[[0, 0, 1000, 0], [1, 0, 999, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]"
3,0,5,0.25075,0.10159263741353294,0.2125782227784731,0.25075,0.6,0.0,0.2503128911138924,0.0,0.003,0.0,1.0,0.0,0.005970149253731343,0.0,0.4004004004004004,0.0,0.82022774,0.5436743,nan,0.8205738,nan,0.030564552,nan,0.07064436,nan,5,0,3995,0,"[[3, 0, 997, 0], [2, 0, 998, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]"
3,1,5,0.24975,0.09995997598559135,0.06248436327245434,0.24975,0.0,0.0,0.24993745308981735,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.3998399039423654,0.0,0.81979144,0.51769036,nan,0.8200182,nan,0.009429616,nan,0.07137453,nan,3,0,3997,0,"[[0, 0, 1000, 0], [1, 0, 999, 0], [1, 0, 999, 0], [1, 0, 999, 0]]"
3,3,5,0.25025,0.10097599992344473,0.1875,0.25025,0.5,0.0,0.25,0.0,0.002,0.0,0.999,0.0,0.00398406374501992,0.0,0.399919935948759,0.0,0.8209066,0.5067095,nan,0.821221,nan,0.0043340395,nan,0.06889901,nan,4,0,3996,0,"[[2, 0, 998, 0], [0, 0, 1000, 0], [1, 0, 999, 0], [1, 0, 999, 0]]"
3,5,5,0.25025,0.1009950248756219,0.16251564455569462,0.25025,0.4,0.0,0.2500625782227785,0.0,0.002,0.0,0.999,0.0,0.003980099502487562,0.0,0.4,0.0,0.8187565,0.5409845,nan,0.8191042,nan,0.015158273,nan,0.07073684,nan,5,0,3995,0,"[[2, 0, 998, 0], [2, 0, 998, 0], [1, 0, 999, 0], [0, 0, 1000, 0]]"
3,7,5,0.24975,0.10035842043611012,0.14575514969560505,0.24975,0.3333333333333333,0.0,0.24968726544908681,0.0,0.001,0.0,0.998,0.0,0.0019940179461615153,0.0,0.39943966379827894,0.0,0.8198756,0.5386841,nan,0.8200866,nan,0.01407474,nan,0.06976876,nan,3,0,3997,0,"[[1, 0, 999, 0], [0, 0, 1000, 0], [2, 0, 998, 0], [0, 0, 1000, 0]]"
3,9,5,0.25025,0.10097599992344473,0.1875,0.25025,0.5,0.0,0.25,0.0,0.002,0.0,0.999,0.0,0.00398406374501992,0.0,0.399919935948759,0.0,0.8193489,0.5281142,nan,0.8196405,nan,0.009454491,nan,0.07043963,nan,4,0,3996,0,"[[2, 0, 998, 0], [0, 0, 1000, 0], [1, 0, 999, 0], [1, 0, 999, 0]]"
3,19,5,0.25,0.10047799195531724,0.125,0.25,0.25,0.0,0.25,0.0,0.001,0.0,0.999,0.0,0.00199203187250996,0.0,0.399919935948759,0.0,0.82250744,0.53044254,nan,0.82279986,nan,0.03426796,nan,0.06690143,nan,4,0,3996,0,"[[1, 0, 999, 0], [0, 0, 1000, 0], [1, 0, 999, 0], [2, 0, 998, 0]]"
3,0,10,0.24525,0.1257820174858098,0.10980716964989672,0.24525,0.1873479318734793,0.0,0.25188074672610755,0.0,0.077,0.0,0.904,0.0,0.10914245216158752,0.0,0.39398561778165175,0.0,0.7369705,0.5941516,nan,0.7533256,nan,0.076651834,nan,0.11487998,nan,411,0,3589,0,"[[77, 0, 923, 0], [104, 0, 896, 0], [96, 0, 904, 0], [134, 0, 866, 0]]"
