blur_size,noise_level,Model_Label,accuracy,f1,precision,recall,f1_immune,precision_immune,recall_immune,f1_other,precision_other,recall_other,f1_stromal,precision_stromal,recall_stromal,f1_tumour,precision_tumour,recall_tumour,confidence_overall,confidence_immune_avg,confidence_immune_std,confidence_other_avg,confidence_other_std,confidence_stromal_avg,confidence_stromal_std,confidence_tumour_avg,confidence_tumour_std,count_pred_immune,count_pred_other,count_pred_stromal,count_pred_tumour,test_set,confusion_matrix
3,5,CNN,0.45125,0.4353294168504652,0.5132703131080614,0.45125,0.3657587548638132,0.8245614035087719,0.235,0.2392996108949416,0.2329545454545454,0.246,0.5550699300699301,0.4930124223602484,0.635,0.5811893715731759,0.5025528811086798,0.689,0.6349436,0.5584984,0.16280812,0.61006844,0.16288282,0.6758048,0.1671534,0.6316071,0.14539194,285.0,1056.0,1288.0,1371.0,1.0,"[[235, 334, 187, 244], [26, 246, 439, 289], [24, 192, 635, 149], [0, 284, 27, 689]]"
3,5,RF (PCA),0.49325,0.4739681534751392,0.4918747721075677,0.49325,0.5347533632286996,0.6084183673469388,0.477,0.2621912602913236,0.3575129533678756,0.207,0.5128474042999476,0.5391400220507166,0.489,0.5860805860805861,0.4624277456647399,0.8,0.44104,0.4505102040816327,0.0967125179093508,0.3670120898100172,0.0518022497922907,0.5261962513781698,0.1586880371300085,0.416878612716763,0.0686001420172046,784.0,579.0,907.0,1730.0,1.0,"[[477, 104, 101, 318], [113, 207, 293, 387], [116, 170, 489, 225], [78, 98, 24, 800]]"
3,5,ResNet,0.25075,0.1015555494812341,0.3125469101826369,0.25075,0.0059820538384845,1.0,0.003,0.0,0.0,0.0,0.4002401440864518,0.2501876407305479,1.0,0.0,0.0,0.0,0.82215023,0.56367046,0.02446438,,,0.82234424,0.06755203,,,3.0,0.0,3997.0,0.0,1.0,"[[3, 0, 997, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]"
3,5,XGBoost (PCA),0.59175,0.5783828347269596,0.6019455684918209,0.59175,0.6234213547646383,0.7318059299191375,0.543,0.4056372549019608,0.5237341772151899,0.331,0.6165264720435428,0.6101860920666013,0.623,0.6679462571976967,0.5420560747663551,0.87,0.52220297,0.5884531,0.16602099,0.44016,0.08478784,0.5595967,0.13566855,0.50009346,0.12462213,742.0,632.0,1021.0,1605.0,1.0,"[[543, 110, 118, 229], [92, 331, 248, 329], [70, 130, 623, 177], [37, 61, 32, 870]]"
3,10,CNN,0.31275,0.2420654687578206,0.5381258054905198,0.31275,0.0275862068965517,0.9333333333333332,0.014,0.2451051486584481,0.19226393629124,0.338,0.5195567144719687,0.3853965183752418,0.797,0.176013805004314,0.6415094339622641,0.102,0.66128635,0.45004457,0.05481151,0.64163655,0.14443845,0.68815327,0.14531943,0.54903597,0.1309631,15.0,1758.0,2068.0,159.0,1.0,"[[14, 558, 407, 21], [0, 338, 637, 25], [1, 191, 797, 11], [0, 671, 227, 102]]"
3,10,RF (PCA),0.49225,0.4729742944843049,0.4904555589239522,0.4922499999999999,0.5310229178311906,0.6020278833967047,0.475,0.2638888888888889,0.3578767123287671,0.209,0.5097419694576093,0.5383759733036707,0.484,0.5872434017595308,0.4635416666666667,0.801,0.4408525,0.4504942965779467,0.0962760818402882,0.3664212328767123,0.0521362213490986,0.5277419354838709,0.1567868271046384,0.4164004629629629,0.0687529918525336,789.0,584.0,899.0,1728.0,1.0,"[[475, 101, 104, 320], [119, 209, 289, 383], [119, 173, 484, 224], [76, 101, 22, 801]]"
3,10,ResNet,0.24625,0.1305567540973487,0.1150595322395899,0.24625,0.1306740027510316,0.2092511013215859,0.095,0.0,0.0,0.0,0.3915530136383634,0.2509870276367738,0.89,0.0,0.0,0.0,0.73196346,0.5880773,0.071923986,,,0.7503854,0.116505496,,,454.0,0.0,3546.0,0.0,1.0,"[[95, 0, 905, 0], [118, 0, 882, 0], [110, 0, 890, 0], [131, 0, 869, 0]]"
3,10,XGBoost (PCA),0.592,0.578830472398622,0.6016431561906168,0.592,0.6216370921579851,0.7269076305220884,0.543,0.4085365853658536,0.5234375,0.335,0.6159203980099502,0.6128712871287129,0.619,0.6692278140606992,0.5433562071116657,0.871,0.52221215,0.58845377,0.16631363,0.43994865,0.0846718,0.5604911,0.13557729,0.50006884,0.12486107,747.0,640.0,1010.0,1603.0,1.0,"[[543, 114, 115, 228], [95, 335, 244, 326], [72, 131, 619, 178], [37, 60, 32, 871]]"
3,20,CNN,0.25075,0.1026287220843672,0.0880681818181818,0.25075,0.0,0.0,0.0,0.0076923076923076,0.1,0.004,0.4028225806451613,0.2522727272727272,0.999,0.0,0.0,0.0,0.8583786,0.0,0.0,0.5428575,0.06609227,0.86156565,0.09111547,0.0,0.0,0.0,40.0,3960.0,0.0,1.0,"[[0, 27, 973, 0], [0, 4, 996, 0], [0, 1, 999, 0], [0, 8, 992, 0]]"
3,20,RF (PCA),0.495,0.4764849184129442,0.4938791834562016,0.495,0.5347298787210585,0.5958230958230958,0.485,0.2743864065449968,0.3701188455008489,0.218,0.5093233883857219,0.5450399087799316,0.478,0.5875,0.4645348837209302,0.799,0.44204,0.4542874692874692,0.0946955339112438,0.3669100169779287,0.0524181993645118,0.5303648802736602,0.1546419089318149,0.4169360465116279,0.0691961862317649,814.0,589.0,877.0,1720.0,1.0,"[[485, 97, 99, 319], [125, 218, 277, 380], [124, 176, 478, 222], [80, 98, 23, 799]]"
